RegionCODE,GovCODE,Governorate,TypeOfShelter,TypeOfAccess,Condition,Crowded,HouseholdSize,Household
1,1701,Ajloun,Basement,N/A,N/A,No,1,328
1,1701,Ajloun,Basement,N/A,N/A,No,2,130
1,1701,Ajloun,Basement,N/A,N/A,No,3,104
1,1701,Ajloun,Basement,N/A,N/A,No,4,118
1,1701,Ajloun,Basement,N/A,N/A,No,5,111
1,1701,Ajloun,Basement,N/A,N/A,No,6,53
1,1701,Ajloun,Basement,N/A,N/A,No,7,31
1,1701,Ajloun,Basement,N/A,N/A,No,8,19
1,1701,Ajloun,Basement,N/A,N/A,No,9,8
1,1701,Ajloun,Basement,N/A,N/A,No,10,4
1,1701,Ajloun,Basement,N/A,N/A,Yes,1,1
1,1701,Ajloun,Basement,N/A,N/A,Yes,2,2
1,1701,Ajloun,Basement,Free,Adequate/standard,No,5,1
1,1701,Ajloun,Basement,Free,Inadequate/sub-standard,No,2,1
1,1701,Ajloun,Basement,Other,Inadequate/sub-standard,No,4,1
1,1701,Ajloun,Basement,Rent/Lease,Adequate/standard,No,1,3
1,1701,Ajloun,Basement,Rent/Lease,Adequate/standard,No,2,3
1,1701,Ajloun,Basement,Rent/Lease,Adequate/standard,No,3,2
1,1701,Ajloun,Basement,Rent/Lease,Adequate/standard,No,4,4
1,1701,Ajloun,Basement,Rent/Lease,Adequate/standard,No,5,3
1,1701,Ajloun,Basement,Rent/Lease,Adequate/standard,No,6,2
1,1701,Ajloun,Basement,Rent/Lease,Adequate/standard,No,7,1
1,1701,Ajloun,Basement,Rent/Lease,Adequate/standard,Yes,3,1
1,1701,Ajloun,Basement,Rent/Lease,Emergency,No,1,1
1,1701,Ajloun,Basement,Rent/Lease,Inadequate/sub-standard,No,1,6
1,1701,Ajloun,Basement,Rent/Lease,Inadequate/sub-standard,No,3,2
1,1701,Ajloun,Basement,Rent/Lease,Inadequate/sub-standard,No,4,1
1,1701,Ajloun,Basement,Rent/Lease,Inadequate/sub-standard,No,5,4
1,1701,Ajloun,Basement,Rent/Lease,Inadequate/sub-standard,No,6,3
1,1701,Ajloun,Basement,Rent/Lease,Inadequate/sub-standard,No,7,1
1,1701,Ajloun,Basement,Rent/Lease,Inadequate/sub-standard,No,8,1
1,1701,Ajloun,Basement,Rent/Lease,Inadequate/sub-standard,Yes,7,1
1,1701,Ajloun,Communal Centre,Free,Adequate/standard,No,1,1
1,1701,Ajloun,Communal Centre,Free,Adequate/standard,No,3,1
1,1701,Ajloun,Communal Centre,Rent/Lease,Adequate/standard,No,1,2
1,1701,Ajloun,Communal Centre,Rent/Lease,Adequate/standard,No,2,1
1,1701,Ajloun,Communal Centre,Rent/Lease,Inadequate/sub-standard,No,1,1
1,1701,Ajloun,Communal Centre,Rent/Lease,Inadequate/sub-standard,No,7,1
1,1701,Ajloun,Communal Centre,Rent/Lease,Inadequate/sub-standard,Yes,9,1
1,1701,Ajloun,Flat/Apartment,N/A,Adequate/standard,No,1,3
1,1701,Ajloun,Flat/Apartment,N/A,Adequate/standard,No,2,1
1,1701,Ajloun,Flat/Apartment,N/A,Adequate/standard,No,4,1
1,1701,Ajloun,Flat/Apartment,N/A,Adequate/standard,No,5,2
1,1701,Ajloun,Flat/Apartment,N/A,Inadequate/sub-standard,No,1,1
1,1701,Ajloun,Flat/Apartment,N/A,Inadequate/sub-standard,No,3,1
1,1701,Ajloun,Flat/Apartment,N/A,Inadequate/sub-standard,No,5,1
1,1701,Ajloun,Flat/Apartment,Free,Adequate/standard,No,1,20
1,1701,Ajloun,Flat/Apartment,Free,Adequate/standard,No,2,13
1,1701,Ajloun,Flat/Apartment,Free,Adequate/standard,No,3,4
1,1701,Ajloun,Flat/Apartment,Free,Adequate/standard,No,4,8
1,1701,Ajloun,Flat/Apartment,Free,Adequate/standard,No,5,4
1,1701,Ajloun,Flat/Apartment,Free,Adequate/standard,No,6,1
1,1701,Ajloun,Flat/Apartment,Free,Adequate/standard,No,7,2
1,1701,Ajloun,Flat/Apartment,Free,Adequate/standard,Yes,1,1
1,1701,Ajloun,Flat/Apartment,Free,Adequate/standard,Yes,2,3
1,1701,Ajloun,Flat/Apartment,Free,Adequate/standard,Yes,3,1
1,1701,Ajloun,Flat/Apartment,Free,Adequate/standard,Yes,4,1
1,1701,Ajloun,Flat/Apartment,Free,Emergency,Yes,4,1
1,1701,Ajloun,Flat/Apartment,Free,Inadequate/sub-standard,No,1,18
1,1701,Ajloun,Flat/Apartment,Free,Inadequate/sub-standard,No,2,10
1,1701,Ajloun,Flat/Apartment,Free,Inadequate/sub-standard,No,3,3
1,1701,Ajloun,Flat/Apartment,Free,Inadequate/sub-standard,No,4,6
1,1701,Ajloun,Flat/Apartment,Free,Inadequate/sub-standard,No,5,2
1,1701,Ajloun,Flat/Apartment,Free,Inadequate/sub-standard,No,6,4
1,1701,Ajloun,Flat/Apartment,Free,Inadequate/sub-standard,No,7,1
1,1701,Ajloun,Flat/Apartment,Free,Inadequate/sub-standard,Yes,1,3
1,1701,Ajloun,Flat/Apartment,Free,Inadequate/sub-standard,Yes,2,1
1,1701,Ajloun,Flat/Apartment,Free,Inadequate/sub-standard,Yes,3,1
1,1701,Ajloun,Flat/Apartment,Free,Inadequate/sub-standard,Yes,5,1
1,1701,Ajloun,Flat/Apartment,Free,Inadequate/sub-standard,Yes,6,2
1,1701,Ajloun,Flat/Apartment,Free,Inadequate/sub-standard,Yes,10,1
1,1701,Ajloun,Flat/Apartment,Other,Adequate/standard,No,1,2
1,1701,Ajloun,Flat/Apartment,Other,Adequate/standard,No,2,2
1,1701,Ajloun,Flat/Apartment,Other,Adequate/standard,No,4,1
1,1701,Ajloun,Flat/Apartment,Other,Inadequate/sub-standard,No,5,1
1,1701,Ajloun,Flat/Apartment,Other,Inadequate/sub-standard,No,7,1
1,1701,Ajloun,Flat/Apartment,Owned,Adequate/standard,No,6,1
1,1701,Ajloun,Flat/Apartment,Owned,Adequate/standard,Yes,6,1
1,1701,Ajloun,Flat/Apartment,Owned,Inadequate/sub-standard,No,3,1
1,1701,Ajloun,Flat/Apartment,Owned,Inadequate/sub-standard,No,5,1
1,1701,Ajloun,Flat/Apartment,Owned,Inadequate/sub-standard,Yes,9,1
1,1701,Ajloun,Flat/Apartment,Rent/Lease,N/A,No,2,2
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Above standard,No,1,1
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Above standard,No,3,1
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Above standard,No,5,1
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Adequate/standard,No,1,313
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Adequate/standard,No,2,101
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Adequate/standard,No,3,125
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Adequate/standard,No,4,155
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Adequate/standard,No,5,137
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Adequate/standard,No,6,98
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Adequate/standard,No,7,60
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Adequate/standard,No,8,31
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Adequate/standard,No,9,12
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Adequate/standard,No,10,4
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,1,8
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,2,4
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,3,3
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,4,2
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,5,8
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,6,4
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,7,2
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,8,1
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,9,1
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Emergency,No,1,2
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Emergency,No,2,2
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Emergency,No,3,3
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Emergency,No,4,2
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Emergency,No,6,1
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Emergency,No,7,1
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,1,194
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,2,80
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,3,133
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,4,161
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,5,157
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,6,111
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,7,58
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,8,21
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,9,17
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,10,9
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,11,1
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,12,1
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,1,15
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,2,12
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,3,9
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,4,14
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,5,22
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,6,14
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,7,9
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,8,7
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,9,3
1,1701,Ajloun,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,10,2
1,1701,Ajloun,House,Rent/Lease,Inadequate/sub-standard,No,3,1
1,1701,Ajloun,House,Rent/Lease,Inadequate/sub-standard,No,4,1
1,1701,Ajloun,House,Rent/Lease,Inadequate/sub-standard,No,7,1
1,1701,Ajloun,Mud-House,Free,Inadequate/sub-standard,Yes,2,1
1,1701,Ajloun,Mud-House,Rent/Lease,Inadequate/sub-standard,No,1,1
1,1701,Ajloun,Mud-House,Rent/Lease,Inadequate/sub-standard,No,7,1
1,1701,Ajloun,Mud-House,Rent/Lease,Inadequate/sub-standard,Yes,1,1
1,1701,Ajloun,Mud-House,Rent/Lease,Inadequate/sub-standard,Yes,4,1
1,1701,Ajloun,No Shelter,N/A,N/A,No,1,1
1,1701,Ajloun,Other,Free,Adequate/standard,No,1,1
1,1701,Ajloun,Other,Free,Adequate/standard,No,3,1
1,1701,Ajloun,Other,Free,Inadequate/sub-standard,No,4,1
1,1701,Ajloun,Other,Free,Inadequate/sub-standard,No,5,2
1,1701,Ajloun,Other,Rent/Lease,Adequate/standard,No,2,2
1,1701,Ajloun,Other,Rent/Lease,Adequate/standard,No,3,1
1,1701,Ajloun,Other,Rent/Lease,Adequate/standard,No,4,1
1,1701,Ajloun,Other,Rent/Lease,Adequate/standard,No,5,1
1,1701,Ajloun,Other,Rent/Lease,Emergency,No,1,1
1,1701,Ajloun,Other,Rent/Lease,Emergency,No,3,1
1,1701,Ajloun,Other,Rent/Lease,Emergency,Yes,6,1
1,1701,Ajloun,Other,Rent/Lease,Inadequate/sub-standard,No,1,8
1,1701,Ajloun,Other,Rent/Lease,Inadequate/sub-standard,No,2,3
1,1701,Ajloun,Other,Rent/Lease,Inadequate/sub-standard,No,3,3
1,1701,Ajloun,Other,Rent/Lease,Inadequate/sub-standard,No,5,1
1,1701,Ajloun,Other,Rent/Lease,Inadequate/sub-standard,No,7,1
1,1701,Ajloun,Other,Rent/Lease,Inadequate/sub-standard,No,8,1
1,1701,Ajloun,Other,Rent/Lease,Inadequate/sub-standard,Yes,5,1
1,1701,Ajloun,Other,Rent/Lease,Inadequate/sub-standard,Yes,7,1
1,1701,Ajloun,Prefab,Free,Inadequate/sub-standard,No,1,1
1,1701,Ajloun,Prefab,Rent/Lease,Adequate/standard,No,1,2
1,1701,Ajloun,Prefab,Rent/Lease,Adequate/standard,No,2,2
1,1701,Ajloun,Prefab,Rent/Lease,Adequate/standard,No,3,1
1,1701,Ajloun,Prefab,Rent/Lease,Adequate/standard,No,5,1
1,1701,Ajloun,Prefab,Rent/Lease,Adequate/standard,No,6,1
1,1701,Ajloun,Prefab,Rent/Lease,Adequate/standard,Yes,1,1
1,1701,Ajloun,Prefab,Rent/Lease,Inadequate/sub-standard,No,1,7
1,1701,Ajloun,Prefab,Rent/Lease,Inadequate/sub-standard,No,2,2
1,1701,Ajloun,Prefab,Rent/Lease,Inadequate/sub-standard,No,4,3
1,1701,Ajloun,Prefab,Rent/Lease,Inadequate/sub-standard,No,5,1
1,1701,Ajloun,Prefab,Rent/Lease,Inadequate/sub-standard,No,7,2
1,1701,Ajloun,Prefab,Rent/Lease,Inadequate/sub-standard,Yes,1,1
1,1701,Ajloun,Prefab,Rent/Lease,Inadequate/sub-standard,Yes,5,1
1,1701,Ajloun,Prefab,Rent/Lease,Inadequate/sub-standard,Yes,12,1
1,1701,Ajloun,Tent,Free,Emergency,No,1,1
1,1701,Ajloun,Tent,Free,Emergency,No,6,1
1,1701,Ajloun,Tent,Free,Emergency,Yes,6,1
1,1701,Ajloun,Tent,Free,Inadequate/sub-standard,No,5,1
1,1701,Ajloun,Tent,Free,Inadequate/sub-standard,Yes,3,2
1,1701,Ajloun,Tent,Free,Inadequate/sub-standard,Yes,4,1
1,1701,Ajloun,Tent,Free,Inadequate/sub-standard,Yes,5,2
1,1701,Ajloun,Tent,Owned,Emergency,No,4,1
1,1701,Ajloun,Tent,Owned,Inadequate/sub-standard,No,3,1
1,1701,Ajloun,Tent,Owned,Inadequate/sub-standard,No,6,2
1,1701,Ajloun,Tent,Owned,Inadequate/sub-standard,No,7,1
1,1701,Ajloun,Tent,Rent/Lease,Emergency,No,3,1
1,1701,Ajloun,Tent,Rent/Lease,Inadequate/sub-standard,No,1,1
1,1704,Al Karak,Basement,N/A,N/A,No,1,5
1,1704,Al Karak,Basement,N/A,N/A,No,4,1
1,1704,Al Karak,Basement,N/A,N/A,No,7,1
1,1704,Al Karak,Basement,Free,Adequate/standard,Yes,1,1
1,1704,Al Karak,Basement,Rent/Lease,Adequate/standard,No,4,2
1,1704,Al Karak,Basement,Rent/Lease,Adequate/standard,Yes,4,1
1,1704,Al Karak,Basement,Rent/Lease,Inadequate/sub-standard,No,1,1
1,1704,Al Karak,Basement,Rent/Lease,Inadequate/sub-standard,No,3,1
1,1704,Al Karak,Basement,Rent/Lease,Inadequate/sub-standard,No,5,2
1,1704,Al Karak,Basement,Rent/Lease,Inadequate/sub-standard,Yes,4,1
1,1704,Al Karak,Basement,Rent/Lease,Inadequate/sub-standard,Yes,5,1
1,1704,Al Karak,Basement,Rent/Lease,Inadequate/sub-standard,Yes,7,1
1,1704,Al Karak,Flat/Apartment,N/A,Adequate/standard,No,3,1
1,1704,Al Karak,Flat/Apartment,Free,Adequate/standard,No,1,14
1,1704,Al Karak,Flat/Apartment,Free,Adequate/standard,No,2,4
1,1704,Al Karak,Flat/Apartment,Free,Adequate/standard,No,6,1
1,1704,Al Karak,Flat/Apartment,Free,Adequate/standard,Yes,1,7
1,1704,Al Karak,Flat/Apartment,Free,Adequate/standard,Yes,2,1
1,1704,Al Karak,Flat/Apartment,Free,Adequate/standard,Yes,3,1
1,1704,Al Karak,Flat/Apartment,Free,Adequate/standard,Yes,4,2
1,1704,Al Karak,Flat/Apartment,Free,Inadequate/sub-standard,No,1,5
1,1704,Al Karak,Flat/Apartment,Free,Inadequate/sub-standard,No,2,1
1,1704,Al Karak,Flat/Apartment,Free,Inadequate/sub-standard,No,4,1
1,1704,Al Karak,Flat/Apartment,Free,Inadequate/sub-standard,No,7,1
1,1704,Al Karak,Flat/Apartment,Free,Inadequate/sub-standard,Yes,1,5
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Above standard,No,2,2
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Above standard,Yes,5,1
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Adequate/standard,No,1,38
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Adequate/standard,No,2,20
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Adequate/standard,No,3,34
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Adequate/standard,No,4,43
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Adequate/standard,No,5,30
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Adequate/standard,No,6,22
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Adequate/standard,No,7,14
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Adequate/standard,No,8,10
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Adequate/standard,No,9,4
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Adequate/standard,No,10,1
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,1,8
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,2,1
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,3,3
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,4,7
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,5,6
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,6,4
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,7,2
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,8,1
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Emergency,No,5,1
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,1,37
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,2,36
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,3,25
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,4,44
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,5,36
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,6,22
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,7,11
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,8,1
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,9,1
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,1,9
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,2,6
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,3,7
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,4,11
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,5,8
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,6,3
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,7,3
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,9,1
1,1704,Al Karak,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,11,1
1,1704,Al Karak,House,Rent/Lease,Inadequate/sub-standard,Yes,8,1
1,1704,Al Karak,Mud-House,Free,Adequate/standard,No,2,1
1,1704,Al Karak,Mud-House,Rent/Lease,Inadequate/sub-standard,Yes,6,1
1,1704,Al Karak,Other,Free,Inadequate/sub-standard,No,1,1
1,1704,Al Karak,Other,Rent/Lease,Adequate/standard,No,8,1
1,1704,Al Karak,Other,Rent/Lease,Adequate/standard,Yes,4,1
1,1704,Al Karak,Other,Rent/Lease,Adequate/standard,Yes,5,1
1,1704,Al Karak,Other,Rent/Lease,Inadequate/sub-standard,No,1,1
1,1704,Al Karak,Other,Rent/Lease,Inadequate/sub-standard,No,2,1
1,1704,Al Karak,Other,Rent/Lease,Inadequate/sub-standard,No,4,1
1,1704,Al Karak,Other,Rent/Lease,Inadequate/sub-standard,No,5,1
1,1704,Al Karak,Other,Rent/Lease,Inadequate/sub-standard,No,6,2
1,1704,Al Karak,Other,Rent/Lease,Inadequate/sub-standard,Yes,4,1
1,1704,Al Karak,Other,Rent/Lease,Inadequate/sub-standard,Yes,9,1
1,1704,Al Karak,Tent,Free,Inadequate/sub-standard,No,7,1
2,1705,Amman,Basement,N/A,N/A,No,1,297
2,1705,Amman,Basement,N/A,N/A,No,2,113
2,1705,Amman,Basement,N/A,N/A,No,3,102
2,1705,Amman,Basement,N/A,N/A,No,4,110
2,1705,Amman,Basement,N/A,N/A,No,5,92
2,1705,Amman,Basement,N/A,N/A,No,6,59
2,1705,Amman,Basement,N/A,N/A,No,7,29
2,1705,Amman,Basement,N/A,N/A,No,8,18
2,1705,Amman,Basement,N/A,N/A,No,9,5
2,1705,Amman,Basement,N/A,N/A,No,10,1
2,1705,Amman,Basement,N/A,N/A,No,12,1
2,1705,Amman,Basement,N/A,N/A,Yes,1,2
2,1705,Amman,Basement,N/A,N/A,Yes,2,2
2,1705,Amman,Basement,N/A,N/A,Yes,4,2
2,1705,Amman,Basement,N/A,N/A,Yes,5,5
2,1705,Amman,Basement,N/A,N/A,Yes,6,1
2,1705,Amman,Basement,N/A,Inadequate/sub-standard,Yes,8,1
2,1705,Amman,Basement,Free,Adequate/standard,No,1,2
2,1705,Amman,Basement,Free,Adequate/standard,No,3,1
2,1705,Amman,Basement,Free,Adequate/standard,No,5,1
2,1705,Amman,Basement,Free,Adequate/standard,No,8,1
2,1705,Amman,Basement,Free,Adequate/standard,Yes,1,1
2,1705,Amman,Basement,Free,Adequate/standard,Yes,4,1
2,1705,Amman,Basement,Free,Emergency,No,1,1
2,1705,Amman,Basement,Free,Inadequate/sub-standard,No,1,3
2,1705,Amman,Basement,Free,Inadequate/sub-standard,No,3,1
2,1705,Amman,Basement,Free,Inadequate/sub-standard,No,4,1
2,1705,Amman,Basement,Free,Inadequate/sub-standard,No,6,1
2,1705,Amman,Basement,Free,Inadequate/sub-standard,Yes,1,1
2,1705,Amman,Basement,Free,Inadequate/sub-standard,Yes,6,2
2,1705,Amman,Basement,Other,Inadequate/sub-standard,No,6,1
2,1705,Amman,Basement,Rent/Lease,Adequate/standard,No,1,3
2,1705,Amman,Basement,Rent/Lease,Adequate/standard,No,2,4
2,1705,Amman,Basement,Rent/Lease,Adequate/standard,No,3,4
2,1705,Amman,Basement,Rent/Lease,Adequate/standard,No,4,6
2,1705,Amman,Basement,Rent/Lease,Adequate/standard,No,5,4
2,1705,Amman,Basement,Rent/Lease,Adequate/standard,No,6,4
2,1705,Amman,Basement,Rent/Lease,Adequate/standard,No,7,1
2,1705,Amman,Basement,Rent/Lease,Adequate/standard,No,8,1
2,1705,Amman,Basement,Rent/Lease,Adequate/standard,No,9,1
2,1705,Amman,Basement,Rent/Lease,Adequate/standard,No,10,1
2,1705,Amman,Basement,Rent/Lease,Adequate/standard,Yes,1,2
2,1705,Amman,Basement,Rent/Lease,Adequate/standard,Yes,5,1
2,1705,Amman,Basement,Rent/Lease,Adequate/standard,Yes,9,1
2,1705,Amman,Basement,Rent/Lease,Emergency,No,4,1
2,1705,Amman,Basement,Rent/Lease,Emergency,No,5,1
2,1705,Amman,Basement,Rent/Lease,Emergency,Yes,7,1
2,1705,Amman,Basement,Rent/Lease,Inadequate/sub-standard,No,1,17
2,1705,Amman,Basement,Rent/Lease,Inadequate/sub-standard,No,2,7
2,1705,Amman,Basement,Rent/Lease,Inadequate/sub-standard,No,3,9
2,1705,Amman,Basement,Rent/Lease,Inadequate/sub-standard,No,4,13
2,1705,Amman,Basement,Rent/Lease,Inadequate/sub-standard,No,5,11
2,1705,Amman,Basement,Rent/Lease,Inadequate/sub-standard,No,6,7
2,1705,Amman,Basement,Rent/Lease,Inadequate/sub-standard,No,7,2
2,1705,Amman,Basement,Rent/Lease,Inadequate/sub-standard,No,8,1
2,1705,Amman,Basement,Rent/Lease,Inadequate/sub-standard,Yes,1,4
2,1705,Amman,Basement,Rent/Lease,Inadequate/sub-standard,Yes,2,2
2,1705,Amman,Basement,Rent/Lease,Inadequate/sub-standard,Yes,4,1
2,1705,Amman,Basement,Rent/Lease,Inadequate/sub-standard,Yes,5,1
2,1705,Amman,Basement,Rent/Lease,Inadequate/sub-standard,Yes,6,1
2,1705,Amman,Communal Centre,Free,Adequate/standard,No,1,1
2,1705,Amman,Communal Centre,Free,Adequate/standard,No,3,1
2,1705,Amman,Communal Centre,Free,Inadequate/sub-standard,No,1,1
2,1705,Amman,Communal Centre,Rent/Lease,Adequate/standard,No,4,2
2,1705,Amman,Communal Centre,Rent/Lease,Adequate/standard,No,5,1
2,1705,Amman,Communal Centre,Rent/Lease,Adequate/standard,No,6,1
2,1705,Amman,Communal Centre,Rent/Lease,Adequate/standard,No,7,1
2,1705,Amman,Communal Centre,Rent/Lease,Adequate/standard,Yes,4,1
2,1705,Amman,Communal Centre,Rent/Lease,Inadequate/sub-standard,No,1,1
2,1705,Amman,Communal Centre,Rent/Lease,Inadequate/sub-standard,No,6,1
2,1705,Amman,Communal Centre,Rent/Lease,Inadequate/sub-standard,No,7,1
2,1705,Amman,Communal Centre,Rent/Lease,Inadequate/sub-standard,Yes,2,1
2,1705,Amman,Communal Centre,Rent/Lease,Inadequate/sub-standard,Yes,4,1
2,1705,Amman,Communal Centre,Rent/Lease,Inadequate/sub-standard,Yes,5,1
2,1705,Amman,Communal Centre,Rent/Lease,Inadequate/sub-standard,Yes,7,1
2,1705,Amman,Flat/Apartment,N/A,N/A,No,5,1
2,1705,Amman,Flat/Apartment,N/A,Adequate/standard,No,1,5
2,1705,Amman,Flat/Apartment,N/A,Adequate/standard,No,2,5
2,1705,Amman,Flat/Apartment,N/A,Adequate/standard,No,3,1
2,1705,Amman,Flat/Apartment,N/A,Adequate/standard,No,4,2
2,1705,Amman,Flat/Apartment,N/A,Adequate/standard,No,5,2
2,1705,Amman,Flat/Apartment,N/A,Adequate/standard,No,7,2
2,1705,Amman,Flat/Apartment,N/A,Adequate/standard,No,8,2
2,1705,Amman,Flat/Apartment,N/A,Adequate/standard,Yes,2,2
2,1705,Amman,Flat/Apartment,N/A,Inadequate/sub-standard,No,1,1
2,1705,Amman,Flat/Apartment,N/A,Inadequate/sub-standard,No,2,1
2,1705,Amman,Flat/Apartment,N/A,Inadequate/sub-standard,No,4,2
2,1705,Amman,Flat/Apartment,N/A,Inadequate/sub-standard,No,5,2
2,1705,Amman,Flat/Apartment,N/A,Inadequate/sub-standard,No,6,1
2,1705,Amman,Flat/Apartment,N/A,Inadequate/sub-standard,No,7,1
2,1705,Amman,Flat/Apartment,N/A,Inadequate/sub-standard,Yes,6,1
